,state,county,fips,expense.rent,pop,Percent 20-49,Percent Male 20-49,Median Age,overall pop,u18 pop,18-24 pop,male pop,female pop,force,ue%,CDBG_AMT,ESG_AMT,HOME_AMT,HOPWA_AMT,TOT_AMT,inc,% change
1147,OK,Jackson,40065,5585.71427815536,26446,,,,,,,,,10785.0,2.8,0.0,0.0,0.0,0.0,0.0,,
1148,OK,Kay,40071,5213.71427815536,46562,,,,,,,,,18421.0,4.3,0.0,0.0,0.0,0.0,0.0,,
1149,OK,Le Flore,40079,5417.71427815536,50384,,,,,,,,,19236.0,4.7,0.0,0.0,0.0,0.0,0.0,,
1150,OK,Lincoln,40081,5141.71427815536,34273,,,,,,,,,15810.0,3.5,0.0,0.0,0.0,0.0,0.0,,
1151,OK,Logan,40083,7061.71427815536,41848,,,,,,,,,22737.0,3.3,0.0,0.0,0.0,0.0,0.0,,
1152,OK,Mayes,40097,5165.71427815536,41259,,,,,,,,,19364.0,3.7,0.0,0.0,0.0,0.0,0.0,,
1153,OK,McClain,40087,7061.71427815536,34506,,,,,,,,,20387.0,3.1,0.0,0.0,0.0,0.0,0.0,,
1154,OK,McCurtain,40089,5141.71427815536,33151,,,,,,,,,15662.0,4.4,0.0,0.0,0.0,0.0,0.0,,
1155,OK,Muskogee,40101,5165.71427815536,70990,44.7,44.1,37.6,,,,,,28881.0,4.3,0.0,0.0,0.0,0.0,0.0,,
1156,OK,Oklahoma,40109,7061.71427815536,718633,48.3,48.900000000000006,35.4,1536.0,180.0,121.0,967.0,555.0,389697.0,4.1,4901496.0,394559.0,2482884.0,702611.0,8481550.0,,
1157,OK,Okmulgee,40111,5477.71427815536,40069,,,,,,,,,15459.0,5.2,0.0,0.0,0.0,0.0,0.0,41808,6.8
1158,OK,Osage,40113,6821.71427815536,47472,,,,,,,,,20265.0,4.2,0.0,0.0,0.0,0.0,0.0,42015,6.4
1159,OK,Ottawa,40115,5465.71427815536,31848,,,,,,,,,14418.0,3.2,0.0,0.0,0.0,0.0,0.0,45484,8
1160,OK,Payne,40119,6497.71427815536,77350,54.400000000000006,60.8,28.6,,,,,,38102.0,3.2,0.0,0.0,0.0,0.0,0.0,43952,6.5
1161,OK,Pittsburg,40121,5621.71427815536,45837,,,,,,,,,16392.0,5.2,0.0,0.0,0.0,0.0,0.0,42102,2
1162,OK,Pontotoc,40123,5369.71427815536,37492,,,,,,,,,19191.0,3.3,0.0,0.0,0.0,0.0,0.0,51619,6.5
1163,OK,Pottawatomie,40125,5609.71427815536,69442,43.9,43.0,38.4,,,,,,32707.0,3.9,0.0,0.0,0.0,0.0,0.0,46730,6.1
1164,OK,Rogers,40131,6821.71427815536,86905,44.1,44.19999999999999,39.5,,,,,,44863.0,3.5,0.0,0.0,0.0,0.0,0.0,52142,4.2
1165,OK,Seminole,40133,5141.71427815536,25482,,,,,,,,,9125.0,5.1,0.0,0.0,0.0,0.0,0.0,41119,6.6
1166,OK,Sequoyah,40135,5141.71427815536,42391,,,,,,,,,16550.0,4.3,0.0,0.0,0.0,0.0,0.0,42780,8.7
1167,OK,Stephens,40137,5369.71427815536,45048,,,,,,,,,18751.0,4.5,0.0,0.0,0.0,0.0,0.0,48328,3.8
1168,OK,Tulsa,40143,6821.71427815536,603403,46.8,47.5,36.2,1279.0,165.0,160.0,753.0,507.0,323923.0,4.0,3349811.0,274358.0,1788115.0,466513.0,5878797.0,,
1169,OK,Wagoner,40145,6821.71427815536,73085,44.1,44.6,39.0,,,,,,38649.0,3.5,0.0,0.0,0.0,0.0,0.0,,
1170,OK,Washington,40147,6221.71427815536,50976,,,,,,,,,22455.0,3.8,0.0,0.0,0.0,0.0,0.0,,
1171,OR,Benton,41003,9425.71427815536,85579,51.5,54.400000000000006,33.5,,,,,,47556.0,3.9,0.0,0.0,0.0,0.0,0.0,54174,7.1
1172,OR,Clackamas,41005,13601.7142781554,375992,43.8,44.0,41.9,571.0,109.0,31.0,297.0,272.0,222815.0,4.8,2229364.0,179278.0,1065428.0,0.0,3474070.0,71504,6.8
1173,OR,Clatsop,41007,7193.71427815536,37039,,,,,,,,,19452.0,6.0,0.0,0.0,0.0,0.0,0.0,52250,8.4
1174,OR,Columbia,41009,13601.7142781554,49351,,,,,,,,,24640.0,5.8,0.0,0.0,0.0,0.0,0.0,53573,7.7
1175,OR,Coos,41011,7001.71427815536,63043,,,,,,,,,27033.0,6.3,0.0,0.0,0.0,0.0,0.0,55759,10.3
1176,OR,Deschutes,41017,9401.71427815536,157733,45.4,46.6,42.6,1359.0,222.0,107.0,794.0,548.0,102553.0,5.3,0.0,0.0,0.0,0.0,0.0,67743,8.9
1177,OR,Douglas,41019,8069.71427815536,107667,37.6,39.2,46.7,,,,,,47860.0,5.8,0.0,0.0,0.0,0.0,0.0,50595,10.5
1178,OR,Jackson,41029,7757.71427815536,203206,42.1,43.0,42.1,1251.0,161.0,89.0,789.0,446.0,107706.0,5.4,0.0,0.0,0.0,0.0,0.0,56842,9.7
1179,OR,Josephine,41033,7457.71427815536,82713,36.400000000000006,35.2,48.5,,,,,,36990.0,6.2,0.0,0.0,0.0,0.0,0.0,54466,11.4
1180,OR,Klamath,41035,5597.71427815536,66380,40.4,38.4,40.9,,,,,,29770.0,6.7,0.0,0.0,0.0,0.0,0.0,48050,9.7
1181,OR,Lane,41039,8153.71427815536,351715,47.400000000000006,47.900000000000006,40.5,2880.0,300.0,111.0,1812.0,1019.0,182197.0,5.5,0.0,0.0,0.0,0.0,0.0,55146,9.7
1182,OR,Lincoln,41041,7157.71427815536,46034,,,,,,,,,21119.0,6.8,0.0,0.0,0.0,0.0,0.0,52482,7.3
1183,OR,Linn,41043,7925.71427815536,116672,42.6,42.3,40.3,,,,,,60636.0,5.6,0.0,0.0,0.0,0.0,0.0,52695,8.7
1184,OR,Malheur,41045,5321.71427815536,31313,,,,,,,,,12717.0,4.4,0.0,0.0,0.0,0.0,0.0,38923,8.7
1185,OR,Marion,41047,7625.71427815536,315335,46.400000000000006,48.0,37.1,4057.0,673.0,248.0,2419.0,1586.0,167425.0,5.1,0.0,0.0,0.0,0.0,0.0,53791,9.1
1186,OR,Multnomah,41051,13601.7142781554,735334,56.2,56.7,38.4,5228.0,422.0,266.0,3175.0,1861.0,461936.0,5.6,8590688.0,701174.0,4134231.0,1409247.0,14835340.0,70331,8.1
1187,OR,Polk,41053,7625.71427815536,75403,43.6,43.4,37.4,,,,,,42006.0,4.8,0.0,0.0,0.0,0.0,0.0,41119,5.9
1189,OR,Tillamook,41057,6113.71427815536,25250,,,,,,,,,12137.0,5.5,0.0,0.0,0.0,0.0,0.0,51643,7.9
1190,OR,Umatilla,41059,5717.71427815536,75889,46.2,48.0,37.4,,,,,,37687.0,5.2,0.0,0.0,0.0,0.0,0.0,48439,10.5
1191,OR,Union,41061,5429.71427815536,25748,,,,,,,,,12222.0,5.6,0.0,0.0,0.0,0.0,0.0,50053,9.4
1192,OR,Wasco,41065,8561.71427815536,25213,,,,,,,,,13684.0,5.2,0.0,0.0,0.0,0.0,0.0,52527,10.9
1193,OR,Washington,41067,13601.7142781554,529710,51.2,52.1,38.1,1616.0,342.0,88.0,980.0,620.0,327487.0,4.4,2143998.0,169025.0,1694985.0,0.0,4008008.0,,
1194,OR,Yamhill,41071,13601.7142781554,99193,44.2,46.7,39.9,,,,,,55328.0,4.7,0.0,0.0,0.0,0.0,0.0,,
1195,PA,Adams,42001,8045.71427815536,101407,38.6,39.7,43.9,,,,,,54462.0,4.4,0.0,0.0,0.0,0.0,0.0,55752,6.9
1196,PA,Allegheny,42003,7493.71427815536,1223348,46.2,48.0,40.6,880.0,175.0,46.0,550.0,326.0,630750.0,6.1,27641217.0,2271078.0,5539906.0,948891.0,36401092.0,70580,5.1
1197,PA,Armstrong,42005,5945.71427815536,68941,38.0,38.9,47.3,,,,,,31268.0,7.6,0.0,0.0,0.0,0.0,0.0,54198,9.9
1198,PA,Beaver,42007,7493.71427815536,170539,40.5,41.400000000000006,44.7,103.0,43.0,11.0,39.0,63.0,81745.0,7.2,3234180.0,267813.0,460805.0,0.0,3962798.0,56452,9.1
1199,PA,Bedford,42009,5873.71427815536,49762,,,,,,,,,23723.0,5.9,0.0,0.0,0.0,0.0,0.0,49916,7.1
1200,PA,Berks,42011,8297.71427815536,411442,43.0,43.900000000000006,39.8,573.0,132.0,55.0,375.0,197.0,211376.0,6.6,4896614.0,404289.0,1661108.0,0.0,6962011.0,57970,8.7
1201,PA,Blair,42013,6449.71427815536,127089,40.7,42.0,43.6,,,,,,59237.0,6.0,0.0,0.0,0.0,0.0,0.0,54470,8.4
1202,PA,Bradford,42015,5489.71427815536,62622,,,,,,,,,27852.0,5.6,0.0,0.0,0.0,0.0,0.0,49063,5.9
1203,PA,Bucks,42017,10697.7142781554,625249,40.5,40.900000000000006,44.1,427.0,124.0,20.0,212.0,214.0,342596.0,5.3,2066394.0,160345.0,1069504.0,0.0,3296243.0,83011,5.6
1204,PA,Butler,42019,7493.71427815536,183862,40.1,41.0,43.5,,,,,,98106.0,5.6,0.0,0.0,0.0,0.0,0.0,67203,6
1205,PA,Cambria,42021,5669.71427815536,143679,38.1,39.6,46.0,,,,,,55668.0,7.0,0.0,0.0,0.0,0.0,0.0,49472,8.1
1206,PA,Carbon,42025,9437.71427815536,65249,38.2,39.7,45.2,,,,,,32079.0,6.7,0.0,0.0,0.0,0.0,0.0,59317,6.5
1207,PA,Centre,42027,9437.71427815536,153990,50.8,54.1,34.2,,,,,,76030.0,4.6,0.0,0.0,0.0,0.0,0.0,54994,7.1
1208,PA,Chester,42029,10697.7142781554,498886,42.3,43.4,40.7,402.0,99.0,11.0,256.0,146.0,286372.0,4.2,2561340.0,209176.0,1152764.0,0.0,3923280.0,95483,4.2
1209,PA,Clarion,42031,5873.71427815536,39988,,,,,,,,,16640.0,6.5,0.0,0.0,0.0,0.0,0.0,49611,9
1210,PA,Clearfield,42033,5597.71427815536,81642,41.7,45.6,45.5,,,,,,35498.0,7.0,0.0,0.0,0.0,0.0,0.0,52478,9.9
1211,PA,Clinton,42035,5501.71427815536,39238,,,,,,,,,17226.0,6.7,0.0,0.0,0.0,0.0,0.0,49312,8.7
1212,PA,Columbia,42037,6749.71427815536,67295,,,,,,,,,33275.0,5.9,0.0,0.0,0.0,0.0,0.0,50176,9
1213,PA,Crawford,42039,5441.71427815536,88765,39.3,39.8,43.9,,,,,,37822.0,6.7,0.0,0.0,0.0,0.0,0.0,48431,9.2
1214,PA,Cumberland,42041,8549.71427815536,235406,43.6,45.4,40.4,,,,,,132627.0,4.6,0.0,0.0,0.0,0.0,0.0,63650,8.2
1215,PA,Dauphin,42043,8549.71427815536,268100,45.0,45.6,39.8,3448.0,925.0,265.0,1847.0,1583.0,145162.0,6.3,1959208.0,163379.0,480830.0,0.0,2603417.0,58741,6.6
1216,PA,Delaware,42045,10697.7142781554,558979,43.900000000000006,44.60000000000001,39.2,335.0,115.0,27.0,156.0,179.0,295824.0,6.3,3610623.0,296708.0,971710.0,0.0,4879041.0,,
1217,PA,Elk,42047,5189.71427815536,31946,,,,,,,,,14836.0,6.9,0.0,0.0,0.0,0.0,0.0,,
1218,PA,Erie,42049,6365.71427815536,280566,42.2,44.1,40.6,298.0,42.0,22.0,196.0,100.0,126536.0,7.3,3086611.0,251291.0,904894.0,0.0,4242796.0,,
1219,PA,Fayette,42051,7493.71427815536,136606,40.2,41.2,45.6,,,,,,55515.0,8.7,0.0,0.0,0.0,0.0,0.0,,
1220,PA,Franklin,42055,7193.71427815536,149618,41.3,41.7,42.1,,,,,,77153.0,5.1,0.0,0.0,0.0,0.0,0.0,,
1221,PA,Greene,42059,5849.71427815536,38686,,,,,,,,,15723.0,7.3,0.0,0.0,0.0,0.0,0.0,,
1222,PA,Huntingdon,42061,5549.71427815536,45913,,,,,,,,,19181.0,7.3,0.0,0.0,0.0,0.0,0.0,,
1223,PA,Indiana,42063,6437.71427815536,88880,41.2,42.8,40.8,,,,,,37090.0,7.1,0.0,0.0,0.0,0.0,0.0,,
1224,PA,Jefferson,42065,5357.71427815536,45200,,,,,,,,,19626.0,6.5,0.0,0.0,0.0,0.0,0.0,,
1225,PA,Lackawanna,42069,6425.71427815536,214437,42.1,42.7,42.1,188.0,51.0,20.0,114.0,73.0,103325.0,6.9,2699526.0,220906.0,560864.0,0.0,3481296.0,,
1226,PA,Lancaster,42071,9221.71427815536,519445,42.6,42.8,39.3,472.0,170.0,30.0,200.0,268.0,284893.0,4.9,4542622.0,374664.0,1837064.0,0.0,6754350.0,,
1227,PA,Lawrence,42073,5525.71427815536,91108,38.1,39.9,44.9,,,,,,39632.0,7.6,0.0,0.0,0.0,0.0,0.0,,
1228,PA,Lebanon,42075,7217.71427815536,133568,40.8,40.7,40.5,,,,,,72636.0,5.5,0.0,0.0,0.0,0.0,0.0,,
1229,PA,Lehigh,42077,9437.71427815536,349497,44.900000000000006,45.7,39.1,,,,,,196119.0,6.8,2289483.0,189753.0,949494.0,0.0,3428730.0,,
1230,PA,Luzerne,42079,6425.71427815536,320918,42.8,44.8,41.9,150.0,41.0,19.0,69.0,81.0,156930.0,8.3,4145468.0,340729.0,765483.0,0.0,5251680.0,,
1231,PA,Lycoming,42081,7121.71427815536,116111,42.50000000000001,43.6,40.8,,,,,,55322.0,6.7,0.0,0.0,0.0,0.0,0.0,,
1232,PA,McKean,42083,5213.71427815536,43450,,,,,,,,,16882.0,6.9,0.0,0.0,0.0,0.0,0.0,,
1233,PA,Mercer,42085,5369.71427815536,116638,39.7,41.1,44.8,,,,,,47850.0,7.1,0.0,0.0,0.0,0.0,0.0,,
1234,PA,Mifflin,42087,5837.71427815536,46682,,,,,,,,,20860.0,6.1,0.0,0.0,0.0,0.0,0.0,,
1235,PA,Monroe,42089,9245.71427815536,169842,41.9,41.1,43.7,,,,,,81973.0,7.7,0.0,0.0,0.0,0.0,0.0,,
1236,PA,Montgomery,42091,10697.7142781554,799874,43.3,44.7,41.2,568.0,156.0,22.0,289.0,277.0,455531.0,5.0,3267341.0,265971.0,1329959.0,0.0,4863271.0,,
1237,PA,Northampton,42095,9437.71427815536,297735,42.2,43.6,41.8,,,,,,162125.0,5.9,0.0,0.0,0.0,0.0,0.0,,
1238,PA,Northumberland,42097,5333.71427815536,94528,39.89999999999999,41.3,44.6,,,,,,42079.0,6.8,0.0,0.0,0.0,0.0,0.0,,
1239,PA,Perry,42099,8549.71427815536,45969,,,,,,,,,24211.0,4.7,0.0,0.0,0.0,0.0,0.0,,
1240,PA,Philadelphia,42101,10697.7142781554,1526006,53.1,53.7,35.2,4489.0,784.0,366.0,2765.0,1702.0,,,42566974.0,3483946.0,11248050.0,7375786.0,64674756.0,,
1241,PA,Pike,42103,9737.71427815536,57369,,,,,,,,,25175.0,7.3,0.0,0.0,0.0,0.0,0.0,,
1242,PA,Schuylkill,42107,5465.71427815536,148289,41.2,44.2,43.9,,,,,,65357.0,6.8,0.0,0.0,0.0,0.0,0.0,,
1243,PA,Snyder,42109,5465.71427815536,39702,,,,,,,,,19565.0,5.2,0.0,0.0,0.0,0.0,0.0,,
1244,PA,Somerset,42111,5549.71427815536,77742,39.4,42.8,46.8,,,,,,32597.0,6.7,0.0,0.0,0.0,0.0,0.0,,
1245,PA,Susquehanna,42115,5657.71427815536,43356,,,,,,,,,19956.0,5.5,0.0,0.0,0.0,0.0,0.0,,
1246,PA,Tioga,42117,6269.71427815536,41981,,,,,,,,,18887.0,6.6,0.0,0.0,0.0,0.0,0.0,,
1247,PA,Union,42119,6113.71427815536,44947,,,,,,,,,19470.0,4.7,0.0,0.0,0.0,0.0,0.0,,
1248,PA,Venango,42121,5513.71427815536,54984,,,,,,,,,21865.0,6.8,0.0,0.0,0.0,0.0,0.0,,
1249,PA,Warren,42123,5765.71427815536,41815,,,,,,,,,18026.0,6.7,0.0,0.0,0.0,0.0,0.0,,
1250,PA,Washington,42125,7493.71427815536,207820,40.2,41.400000000000006,44.0,,,,,,104785.0,6.6,3477368.0,284470.0,632569.0,0.0,4394407.0,,
1251,PA,Wayne,42127,6761.71427815536,52822,,,,,,,,,22379.0,6.6,0.0,0.0,0.0,0.0,0.0,,
1252,PA,Westmoreland,42129,7493.71427815536,365169,38.3,39.49999999999999,47.3,,,,,,175353.0,6.3,3409812.0,281726.0,968292.0,0.0,4659830.0,,
1253,PA,Wyoming,42131,6425.71427815536,28276,,,,,,,,,13216.0,6.3,0.0,0.0,0.0,0.0,0.0,,
1254,PA,York,42133,7457.71427815536,434972,41.9,42.6,40.9,358.0,117.0,29.0,192.0,164.0,234914.0,5.4,2158832.0,174860.0,884681.0,0.0,3218373.0,,
1255,RI,Kent,44003,9461.71427815536,166158,43.4,44.8,43.4,,,,,,93708.0,5.2,0.0,0.0,0.0,0.0,0.0,67906,5.8
1256,RI,Newport,44005,9461.71427815536,82888,40.1,42.1,46.7,,,,,,45042.0,4.9,0.0,0.0,0.0,0.0,0.0,84054,7.2
1257,RI,Providence,44007,9461.71427815536,626667,47.900000000000006,48.60000000000001,37.9,3154.0,634.0,202.0,1880.0,1244.0,335620.0,6.0,8244627.0,688765.0,2711253.0,1133603.0,12778248.0,56429,8.4
1258,SC,Abbeville,45001,5033.71427815536,25417,,,,,,,,,9621.0,4.5,0.0,0.0,0.0,0.0,0.0,40596,8.9
1259,SC,Aiken,45003,7157.71427815536,160099,41.2,40.4,41.3,,,,,,74070.0,3.4,0.0,0.0,0.0,0.0,0.0,51057,6
1260,SC,Anderson,45007,6161.71427815536,187126,42.5,42.1,41.0,,,,,,90029.0,3.7,0.0,0.0,0.0,0.0,0.0,46894,5.6
1261,SC,Beaufort,45013,10769.7142781554,162233,35.7,38.3,47.6,,,,,,76131.0,3.5,0.0,0.0,0.0,0.0,0.0,70166,4.4
1262,SC,Berkeley,45015,10397.7142781554,177843,46.8,47.4,37.0,,,,,,107149.0,3.6,0.0,0.0,0.0,0.0,0.0,48919,4.5
1263,SC,Charleston,45019,10397.7142781554,350209,48.9,49.8,39.1,324.0,58.0,17.0,196.0,128.0,210944.0,3.6,1762846.0,146328.0,798461.0,0.0,2707635.0,73032,2.5
1264,SC,Cherokee,45021,5165.71427815536,55342,,,,,,,,,24817.0,5.1,0.0,0.0,0.0,0.0,0.0,40230,8.2
1265,SC,Chester,45023,5141.71427815536,33140,,,,,,,,,13279.0,5.9,0.0,0.0,0.0,0.0,0.0,43169,10
1266,SC,Chesterfield,45025,6005.71427815536,46734,,,,,,,,,21543.0,4.5,0.0,0.0,0.0,0.0,0.0,39538,6.3
1267,SC,Clarendon,45027,5717.71427815536,34971,,,,,,,,,12307.0,4.9,0.0,0.0,0.0,0.0,0.0,44874,10.1
1268,SC,Colleton,45029,6545.71427815536,38892,,,,,,,,,16178.0,4.4,0.0,0.0,0.0,0.0,0.0,42481,8.1
1269,SC,Darlington,45031,5825.71427815536,68681,,,,,,,,,29869.0,4.5,0.0,0.0,0.0,0.0,0.0,47845,7
1270,SC,Dillon,45033,5897.71427815536,32062,,,,,,,,,13128.0,5.8,0.0,0.0,0.0,0.0,0.0,39567,8.8
1271,SC,Dorchester,45035,10397.7142781554,136555,46.2,46.5,38.3,,,,,,77830.0,3.6,0.0,0.0,0.0,0.0,0.0,46857,5.3
1272,SC,Edgefield,45037,7157.71427815536,26985,,,,,,,,,10394.0,3.4,0.0,0.0,0.0,0.0,0.0,45299,9.1
1273,SC,Florence,45041,6053.71427815536,136885,42.6,41.7,40.0,,,,,,65981.0,4.1,0.0,0.0,0.0,0.0,0.0,51554,6.9
1274,SC,Georgetown,45043,6065.71427815536,60158,,,,,,,,,25930.0,4.8,0.0,0.0,0.0,0.0,0.0,57656,6.4
1275,SC,Greenville,45045,7853.71427815536,451225,46.0,46.0,38.5,1263.0,143.0,73.0,864.0,392.0,255544.0,3.4,2720479.0,220051.0,1225415.0,0.0,4165945.0,55442,3.3
1276,SC,Greenwood,45047,5717.71427815536,69661,42.1,42.3,39.3,,,,,,30333.0,4.5,0.0,0.0,0.0,0.0,0.0,44723,7.9
1277,SC,Horry,45051,8357.71427815536,269291,37.1,37.6,49.1,1034.0,207.0,81.0,533.0,494.0,148763.0,5.1,2066748.0,182883.0,1112810.0,0.0,3362441.0,46817,7
1278,SC,Kershaw,45055,6593.71427815536,61697,39.4,41.1,41.3,,,,,,29168.0,3.7,0.0,0.0,0.0,0.0,0.0,50635,5.9
1279,SC,Lancaster,45057,6305.71427815536,76652,39.9,39.1,40.3,,,,,,42926.0,4.4,0.0,0.0,0.0,0.0,0.0,55033,-3.7
1280,SC,Laurens,45059,5501.71427815536,66537,42.1,45.7,41.3,,,,,,29708.0,4.3,0.0,0.0,0.0,0.0,0.0,41245,6.6
1281,SC,Lexington,45063,8849.71427815536,262391,44.1,44.2,39.6,,,,,,149900.0,3.0,1792871.0,143711.0,711436.0,0.0,2648018.0,55304,4.1
1282,SC,Marion,45067,6005.71427815536,33062,,,,,,,,,12953.0,6.6,0.0,0.0,0.0,0.0,0.0,41519,9.2
1283,SC,Marlboro,45069,5393.71427815536,28933,,,,,,,,,8840.0,7.8,0.0,0.0,0.0,0.0,0.0,37933,9.4
1284,SC,Newberry,45071,5573.71427815536,37508,,,,,,,,,19262.0,3.3,0.0,0.0,0.0,0.0,0.0,46917,7.1
1285,SC,Oconee,45073,5093.71427815536,74273,39.0,40.7,47.2,,,,,,34123.0,3.6,0.0,0.0,0.0,0.0,0.0,52336,4.6
1286,SC,Orangeburg,45075,5369.71427815536,92501,39.2,40.2,41.1,,,,,,33801.0,7.1,0.0,0.0,0.0,0.0,0.0,42376,9
1287,SC,Pickens,45077,7853.71427815536,119224,45.9,47.7,35.9,,,,,,56837.0,3.5,0.0,0.0,0.0,0.0,0.0,43842,4.6
1288,SC,Richland,45079,8849.71427815536,384504,50.00000000000001,50.7,34.2,987.0,131.0,80.0,642.0,338.0,196303.0,4.1,0.0,0.0,0.0,0.0,0.0,52980,5.7
1289,SC,Spartanburg,45083,6377.71427815536,284307,45.0,46.1,38.1,,,,,,156109.0,4.0,0.0,0.0,0.0,0.0,0.0,50596,5.8
1290,SC,Sumter,45085,6257.71427815536,107456,43.1,46.400000000000006,36.8,,,,,,42665.0,4.6,0.0,0.0,0.0,0.0,0.0,47046,7.3
1291,SC,Union,45087,5033.71427815536,28961,,,,,,,,,11454.0,6.5,0.0,0.0,0.0,0.0,0.0,40821,8.8
1292,SC,Williamsburg,45089,5081.71427815536,34423,,,,,,,,,11170.0,6.1,0.0,0.0,0.0,0.0,0.0,40746,11.3
1293,SC,York,45091,9557.71427815536,226073,44.1,44.6,39.5,,,,,,145482.0,3.7,0.0,0.0,0.0,0.0,0.0,56566,5.5
1294,SD,Brookings,46011,6233.71427815536,31965,,,,,,,,,18533.0,3.2,0.0,0.0,0.0,0.0,0.0,53860,7.2
1295,SD,Brown,46013,5549.71427815536,36531,,,,,,,,,20545.0,3.0,0.0,0.0,0.0,0.0,0.0,66044,13.2
1296,SD,Codington,46029,5549.71427815536,27227,,,,,,,,,15673.0,3.1,0.0,0.0,0.0,0.0,0.0,59387,9.1
1297,SD,Lincoln,46083,7373.71427815536,44828,47.6,48.3,35.6,,,,,,36741.0,2.4,0.0,0.0,0.0,0.0,0.0,77245,5.6
1298,SD,Meade,46093,5837.71427815536,25434,,,,,,,,,14140.0,3.0,0.0,0.0,0.0,0.0,0.0,50972,9.5
1299,SD,Minnehaha,46099,7373.71427815536,169468,48.7,49.7,35.9,,,,,,114373.0,2.9,0.0,0.0,0.0,0.0,0.0,69693,6.5
1300,SD,Pennington,46103,6845.71427815536,100948,41.4,42.1,40.0,,,,,,58416.0,3.2,0.0,0.0,0.0,0.0,0.0,64035,7.8
1301,TN,Anderson,47001,7169.71427815536,75129,42.6,43.6,41.1,,,,,,34816.0,3.8,0.0,0.0,0.0,0.0,0.0,50901,7
1302,TN,Bedford,47003,5489.71427815536,45058,,,,,,,,,21191.0,4.1,0.0,0.0,0.0,0.0,0.0,46083,6
1303,TN,Blount,47009,7169.71427815536,123010,40.8,41.400000000000006,42.7,,,,,,64582.0,3.4,0.0,0.0,0.0,0.0,0.0,52596,6.9
1304,TN,Bradley,47011,6041.71427815536,98963,43.9,43.7,39.6,,,,,,50805.0,4.1,0.0,0.0,0.0,0.0,0.0,46409,7.7
1305,TN,Campbell,47013,4409.71427815536,40716,,,,,,,,,14796.0,4.8,0.0,0.0,0.0,0.0,0.0,42471,8
1306,TN,Carroll,47017,4949.71427815536,28522,,,,,,,,,11437.0,4.6,0.0,0.0,0.0,0.0,0.0,40502,3.8
1307,TN,Carter,47019,5417.71427815536,57424,,,,,,,,,24094.0,4.2,0.0,0.0,0.0,0.0,0.0,40739,7.1
1308,TN,Cheatham,47021,9725.71427815536,39105,,,,,,,,,22015.0,3.1,0.0,0.0,0.0,0.0,0.0,54069,4.9
1309,TN,Claiborne,47025,4637.71427815536,32213,,,,,,,,,12760.0,4.1,0.0,0.0,0.0,0.0,0.0,42542,7.1
1310,TN,Cocke,47029,4409.71427815536,35662,,,,,,,,,14771.0,5.5,0.0,0.0,0.0,0.0,0.0,40384,9.8
1311,TN,Coffee,47031,4973.71427815536,52796,,,,,,,,,25220.0,4.1,0.0,0.0,0.0,0.0,0.0,46299,6.4
1312,TN,Cumberland,47035,4637.71427815536,56053,,,,382.0,85.0,19.0,186.0,196.0,22618.0,4.8,0.0,0.0,0.0,0.0,0.0,44295,6.7
1313,TN,Davidson,47037,9725.71427815536,626681,57.3,57.6,35.0,1916.0,148.0,95.0,1354.0,552.0,404747.0,4.2,5095429.0,417516.0,2581408.0,1216011.0,9310364.0,82087,5.3
1314,TN,Dickson,47043,9725.71427815536,49666,,,,,,,,,27087.0,3.4,0.0,0.0,0.0,0.0,0.0,50218,5.3
1315,TN,Dyer,47045,4613.71427815536,38335,,,,,,,,,16075.0,4.6,0.0,0.0,0.0,0.0,0.0,51559,8.7
1316,TN,Fayette,47047,7697.71427815536,38413,,,,,,,,,19283.0,4.1,0.0,0.0,0.0,0.0,0.0,68153,7
1317,TN,Franklin,47051,4409.71427815536,41052,,,,,,,,,19463.0,3.8,0.0,0.0,0.0,0.0,0.0,45975,7
1318,TN,Gibson,47053,5297.71427815536,49683,,,,,,,,,21522.0,4.3,0.0,0.0,0.0,0.0,0.0,46449,7.9
1319,TN,Giles,47055,5285.71427815536,29485,,,,,,,,,14638.0,4.3,0.0,0.0,0.0,0.0,0.0,43321,6
1320,TN,Greene,47059,4493.71427815536,68831,39.7,42.0,45.8,,,,,,28818.0,4.4,0.0,0.0,0.0,0.0,0.0,41796,5.2
1321,TN,Hamblen,47063,5321.71427815536,62544,,,,,,,,,27883.0,4.0,0.0,0.0,0.0,0.0,0.0,45234,8.4
1322,TN,Hamilton,47065,7121.71427815536,336463,45.49999999999999,45.5,39.4,,,,,,184161.0,4.0,0.0,0.0,0.0,0.0,0.0,60089,3.8
1323,TN,Hardeman,47069,4409.71427815536,27253,,,,,,,,,8964.0,6.0,0.0,0.0,0.0,0.0,0.0,35485,8.2
1324,TN,Hardin,47071,5129.71427815536,26026,,,,,,,,,10193.0,4.5,0.0,0.0,0.0,0.0,0.0,45053,8
1325,TN,Hawkins,47073,5141.71427815536,56833,,,,,,,,,23137.0,4.4,0.0,0.0,0.0,0.0,0.0,41436,8.1
1326,TN,Henderson,47077,4757.71427815536,27769,,,,,,,,,11873.0,4.4,0.0,0.0,0.0,0.0,0.0,44357,8.3
1327,TN,Henry,47079,4601.71427815536,32330,,,,,,,,,14147.0,4.0,0.0,0.0,0.0,0.0,0.0,49852,9.5
1328,TN,Jefferson,47089,5321.71427815536,51407,,,,,,,,,24817.0,4.1,0.0,0.0,0.0,0.0,0.0,44330,6.6
